,country,product_type,year,1K_tonne_oil_equivalent
3829,Euro area - 19 countries  (from 2015),Natural gas,2017,"281,003.387"
3830,Belgium,Natural gas,2017,"14,545.103"
3831,Bulgaria,Natural gas,2017,"2,762.258"
3832,Czechia,Natural gas,2017,"7,200.989"
3833,Denmark,Natural gas,2017,"2,781.316"
3834,Germany (until 1990 former territory of the FRG),Natural gas,2017,"75,341.894"
3835,Estonia,Natural gas,2017,405.958
3836,Ireland,Natural gas,2017,"4,312.570"
3837,Greece,Natural gas,2017,"4,203.668"
3838,Spain,Natural gas,2017,"27,266.758"
3839,France,Natural gas,2017,"38,491.579"
3840,Croatia,Natural gas,2017,"2,493.265"
3841,Italy,Natural gas,2017,"61,549.023"
3842,Cyprus,Natural gas,2017,0.000
3843,Latvia,Natural gas,2017,992.955
3844,Lithuania,Natural gas,2017,"1,921.474"
3845,Luxembourg,Natural gas,2017,693.134
3846,Hungary,Natural gas,2017,"8,541.832"
3847,Malta,Natural gas,2017,241.721
3848,Netherlands,Natural gas,2017,"31,038.037"
3849,Austria,Natural gas,2017,"7,776.432"
3850,Poland,Natural gas,2017,"15,444.888"
3851,Portugal,Natural gas,2017,"5,415.396"
3852,Romania,Natural gas,2017,"9,707.884"
3853,Slovenia,Natural gas,2017,738.642
3854,Slovakia,Natural gas,2017,"4,136.668"
3855,Finland,Natural gas,2017,"1,932.375"
3856,Sweden,Natural gas,2017,919.596
3857,Iceland,Natural gas,2017,0.000
3858,Norway,Natural gas,2017,"4,596.991"
3859,United Kingdom,Natural gas,2017,"67,275.743"
3860,Montenegro,Natural gas,2017,0.000
3861,North Macedonia,Natural gas,2017,226.416
3862,Albania,Natural gas,2017,40.335
3863,Serbia,Natural gas,2017,"2,117.196"
3864,Turkey,Natural gas,2017,"44,232.321"
3865,Bosnia and Herzegovina,Natural gas,2017,199.743
3866,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2017,0.000
3867,Moldova,Natural gas,2017,753.445
3868,Ukraine,Natural gas,2017,"24,553.629"
3869,Georgia,Natural gas,2017,"2,054.956"
3870,European Union - 27 countries (from 2020),Oil and petroleum products,2017,"470,945.545"
3871,European Union - 28 countries (2013-2020),Oil and petroleum products,2017,"532,422.783"
3872,Euro area - 19 countries  (from 2015),Oil and petroleum products,2017,"392,445.414"
3873,Belgium,Oil and petroleum products,2017,"21,216.693"
3874,Bulgaria,Oil and petroleum products,2017,"4,302.476"
3875,Czechia,Oil and petroleum products,2017,"9,317.675"
3876,Denmark,Oil and petroleum products,2017,"6,028.370"
3877,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2017,"103,645.628"
3878,Estonia,Oil and petroleum products,2017,161.246
3879,Ireland,Oil and petroleum products,2017,"6,169.717"
3880,Greece,Oil and petroleum products,2017,"10,935.974"
3881,Spain,Oil and petroleum products,2017,"52,719.593"
3882,France,Oil and petroleum products,2017,"73,502.865"
3883,Croatia,Oil and petroleum products,2017,"3,328.770"
3884,Italy,Oil and petroleum products,2017,"52,000.539"
3885,Cyprus,Oil and petroleum products,2017,"2,056.622"
3886,Latvia,Oil and petroleum products,2017,"1,421.419"
3887,Lithuania,Oil and petroleum products,2017,"2,792.479"
3888,Luxembourg,Oil and petroleum products,2017,"2,182.127"
3889,Hungary,Oil and petroleum products,2017,"7,327.298"
3890,Malta,Oil and petroleum products,2017,330.669
3891,Netherlands,Oil and petroleum products,2017,"28,291.189"
3892,Austria,Oil and petroleum products,2017,"11,545.296"
3893,Poland,Oil and petroleum products,2017,"29,118.922"
3894,Portugal,Oil and petroleum products,2017,"9,306.001"
3895,Romania,Oil and petroleum products,2017,"9,297.191"
3896,Slovenia,Oil and petroleum products,2017,"2,405.176"
3897,Slovakia,Oil and petroleum products,2017,"3,649.869"
3898,Finland,Oil and petroleum products,2017,"8,112.312"
3899,Sweden,Oil and petroleum products,2017,"9,779.429"
3900,Iceland,Oil and petroleum products,2017,545.004
3901,Norway,Oil and petroleum products,2017,"10,587.935"
3902,United Kingdom,Oil and petroleum products,2017,"61,477.238"
3903,Montenegro,Oil and petroleum products,2017,345.463
3904,North Macedonia,Oil and petroleum products,2017,"1,015.968"
3905,Albania,Oil and petroleum products,2017,"1,310.073"
3906,Serbia,Oil and petroleum products,2017,"3,669.565"
3907,Turkey,Oil and petroleum products,2017,"44,694.726"
3908,Bosnia and Herzegovina,Oil and petroleum products,2017,"1,721.737"
3909,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2017,726.583
3910,Moldova,Oil and petroleum products,2017,887.068
3911,Ukraine,Oil and petroleum products,2017,"12,642.177"
3912,Georgia,Oil and petroleum products,2017,"1,294.196"
3913,European Union - 27 countries (from 2020),Renewables and biofuels	,2017,"215,730.912"
3914,European Union - 28 countries (2013-2020),Renewables and biofuels	,2017,"233,834.851"
3915,Euro area - 19 countries  (from 2015),Renewables and biofuels	,2017,"162,385.366"
3916,Belgium,Renewables and biofuels	,2017,"4,117.702"
3917,Bulgaria,Renewables and biofuels	,2017,"1,952.201"
3918,Czechia,Renewables and biofuels	,2017,"4,539.829"
3919,Denmark,Renewables and biofuels	,2017,"5,776.000"
3920,Germany (until 1990 former territory of the FRG),Renewables and biofuels	,2017,"42,513.944"
3921,Estonia,Renewables and biofuels	,2017,"1,075.679"
3922,Ireland,Renewables and biofuels	,2017,"1,341.077"
3923,Greece,Renewables and biofuels	,2017,"2,915.410"
3924,Spain,Renewables and biofuels	,2017,"17,115.074"
3925,France,Renewables and biofuels	,2017,"25,970.813"
3926,Croatia,Renewables and biofuels	,2017,"1,910.282"
3927,Italy,Renewables and biofuels	,2017,"28,821.095"
3928,Cyprus,Renewables and biofuels	,2017,178.690
3929,Latvia,Renewables and biofuels	,2017,"1,935.159"
3930,Lithuania,Renewables and biofuels	,2017,"1,573.395"
3931,Luxembourg,Renewables and biofuels	,2017,264.120
3932,Hungary,Renewables and biofuels	,2017,"2,973.543"
3933,Malta,Renewables and biofuels	,2017,39.054
3934,Netherlands,Renewables and biofuels	,2017,"4,203.545"
3935,Austria,Renewables and biofuels	,2017,"10,384.339"
3936,Poland,Renewables and biofuels	,2017,"9,047.402"
3937,Portugal,Renewables and biofuels	,2017,"5,456.289"
3938,Romania,Renewables and biofuels	,2017,"6,041.933"
3939,Slovenia,Renewables and biofuels	,2017,"1,099.746"
3940,Slovakia,Renewables and biofuels	,2017,"1,591.880"
3941,Finland,Renewables and biofuels	,2017,"11,788.355"
3942,Sweden,Renewables and biofuels	,2017,"21,104.356"
3943,Iceland,Renewables and biofuels	,2017,"4,938.564"
3944,Norway,Renewables and biofuels	,2017,"14,893.612"
3945,United Kingdom,Renewables and biofuels	,2017,"18,103.939"
3946,Montenegro,Renewables and biofuels	,2017,260.247
3947,North Macedonia,Renewables and biofuels	,2017,357.180
3948,Albania,Renewables and biofuels	,2017,646.725
3949,Serbia,Renewables and biofuels	,2017,"1,884.235"
3950,Turkey,Renewables and biofuels	,2017,"17,738.858"
3951,Bosnia and Herzegovina,Renewables and biofuels	,2017,792.069
3952,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels	,2017,386.910
3953,Moldova,Renewables and biofuels	,2017,766.772
3954,Ukraine,Renewables and biofuels	,2017,"3,920.057"
3955,Georgia,Renewables and biofuels	,2017,"1,183.551"
3956,European Union - 27 countries (from 2020),Non-renewable waste,2017,"13,540.572"
3957,European Union - 28 countries (2013-2020),Non-renewable waste,2017,"14,718.011"
3958,Euro area - 19 countries  (from 2015),Non-renewable waste,2017,"10,806.574"
3959,Belgium,Non-renewable waste,2017,649.873
3960,Bulgaria,Non-renewable waste,2017,38.719
3961,Czechia,Non-renewable waste,2017,305.660
3962,Denmark,Non-renewable waste,2017,426.104
3963,Germany (until 1990 former territory of the FRG),Non-renewable waste,2017,"4,514.020"
3964,Estonia,Non-renewable waste,2017,45.097
3965,Ireland,Non-renewable waste,2017,113.264
3966,Greece,Non-renewable waste,2017,0.000
3967,Spain,Non-renewable waste,2017,259.661
3968,France,Non-renewable waste,2017,"1,692.134"
3969,Croatia,Non-renewable waste,2017,11.529
3970,Italy,Non-renewable waste,2017,"1,134.201"
3971,Cyprus,Non-renewable waste,2017,21.553
3972,Latvia,Non-renewable waste,2017,26.104
3973,Lithuania,Non-renewable waste,2017,33.653
3974,Luxembourg,Non-renewable waste,2017,36.941
3975,Hungary,Non-renewable waste,2017,163.920
3976,Malta,Non-renewable waste,2017,0.000
3977,Netherlands,Non-renewable waste,2017,856.025
3978,Austria,Non-renewable waste,2017,683.213
3979,Poland,Non-renewable waste,2017,870.242
3980,Portugal,Non-renewable waste,2017,198.255
3981,Romania,Non-renewable waste,2017,92.922
3982,Slovenia,Non-renewable waste,2017,48.097
3983,Slovakia,Non-renewable waste,2017,204.906
3984,Finland,Non-renewable waste,2017,289.577
3985,Sweden,Non-renewable waste,2017,824.902
3986,Iceland,Non-renewable waste,2017,0.000
3987,Norway,Non-renewable waste,2017,258.524
3988,United Kingdom,Non-renewable waste,2017,"1,177.439"
3989,Montenegro,Non-renewable waste,2017,0.000
3990,North Macedonia,Non-renewable waste,2017,0.000
3991,Albania,Non-renewable waste,2017,0.000
3992,Serbia,Non-renewable waste,2017,1.046
3993,Turkey,Non-renewable waste,2017,58.424
3994,Bosnia and Herzegovina,Non-renewable waste,2017,0.000
3995,Kosovo (under United Nations Security Council Resolution 1244/99),Non-renewable waste,2017,0.000
3996,Moldova,Non-renewable waste,2017,0.000
3997,Ukraine,Non-renewable waste,2017,2.484
3998,Georgia,Non-renewable waste,2017,0.000
3999,European Union - 27 countries (from 2020),Electricity,2017,-393.439
4000,European Union - 28 countries (2013-2020),Electricity,2017,875.687
4001,Euro area - 19 countries  (from 2015),Electricity,2017,786.398
4002,Belgium,Electricity,2017,517.764
4003,Bulgaria,Electricity,2017,-471.227
4004,Czechia,Electricity,2017,"-1,120.975"
4005,Denmark,Electricity,2017,392.323
4006,Germany (until 1990 former territory of the FRG),Electricity,2017,"-4,510.662"
4007,Estonia,Electricity,2017,-235.082
4008,Ireland,Electricity,2017,-58.341
4009,Greece,Electricity,2017,536.285
4010,Spain,Electricity,2017,788.392
4011,France,Electricity,2017,"-3,450.461"
4012,Croatia,Electricity,2017,597.911
4013,Italy,Electricity,2017,"3,246.831"
4014,Cyprus,Electricity,2017,0.000
4015,Latvia,Electricity,2017,-5.517
4016,Lithuania,Electricity,2017,746.105
4017,Luxembourg,Electricity,2017,531.216
4018,Hungary,Electricity,2017,"1,107.309"
4019,Malta,Electricity,2017,74.065
4020,Netherlands,Electricity,2017,301.480
4021,Austria,Electricity,2017,562.847
4022,Poland,Electricity,2017,196.647
4023,Portugal,Electricity,2017,-230.780
4024,Romania,Electricity,2017,-248.807
4025,Slovenia,Electricity,2017,-44.339
4026,Slovakia,Electricity,2017,260.361
4027,Finland,Electricity,2017,"1,756.234"
4028,Sweden,Electricity,2017,"-1,633.018"
4029,Iceland,Electricity,2017,0.000
4030,Norway,Electricity,2017,"-1,303.955"
4031,United Kingdom,Electricity,2017,"1,269.126"
4032,Montenegro,Electricity,2017,96.320
4033,North Macedonia,Electricity,2017,170.468
4034,Albania,Electricity,2017,250.613
4035,Serbia,Electricity,2017,70.942
4036,Turkey,Electricity,2017,-49.476
4037,Bosnia and Herzegovina,Electricity,2017,-158.298
4038,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2017,31.153
4039,Moldova,Electricity,2017,293.379
4040,Ukraine,Electricity,2017,-445.056
4041,Georgia,Electricity,2017,69.776
4042,European Union - 27 countries (from 2020),Heat,2017,"1,133.432"
4043,European Union - 28 countries (2013-2020),Heat,2017,"1,133.432"
4044,Euro area - 19 countries  (from 2015),Heat,2017,"1,045.427"
4045,Belgium,Heat,2017,362.117
4046,Bulgaria,Heat,2017,49.897
4047,Czechia,Heat,2017,10.065
4048,Denmark,Heat,2017,2.956
4049,Germany (until 1990 former territory of the FRG),Heat,2017,-2.962
4050,Estonia,Heat,2017,0.000
4051,Ireland,Heat,2017,0.000
4052,Greece,Heat,2017,0.000
4053,Spain,Heat,2017,0.000
4054,France,Heat,2017,0.000
4055,Croatia,Heat,2017,0.000
4056,Italy,Heat,2017,0.000
4057,Cyprus,Heat,2017,0.000
4058,Latvia,Heat,2017,0.000
4059,Lithuania,Heat,2017,324.029
4060,Luxembourg,Heat,2017,0.000
4061,Hungary,Heat,2017,0.000
4062,Malta,Heat,2017,0.000
4063,Netherlands,Heat,2017,197.738
4064,Austria,Heat,2017,4.273
4065,Poland,Heat,2017,25.087
4066,Portugal,Heat,2017,0.000
4067,Romania,Heat,2017,0.000
4068,Slovenia,Heat,2017,0.000
4069,Slovakia,Heat,2017,2.006
4070,Finland,Heat,2017,158.226
4071,Sweden,Heat,2017,0.000
4072,Iceland,Heat,2017,0.000
4073,Norway,Heat,2017,140.150
4074,United Kingdom,Heat,2017,0.000
4075,Montenegro,Heat,2017,0.000
4076,North Macedonia,Heat,2017,0.000
4077,Albania,Heat,2017,0.000
4078,Serbia,Heat,2017,0.000
4079,Turkey,Heat,2017,0.000
4080,Bosnia and Herzegovina,Heat,2017,0.000
4081,Kosovo (under United Nations Security Council Resolution 1244/99),Heat,2017,0.000
4082,Moldova,Heat,2017,0.000
4083,Ukraine,Heat,2017,553.147
4084,Georgia,Heat,2017,0.000
4085,European Union - 27 countries (from 2020),Nuclear heat,2017,"195,601.727"
4086,European Union - 28 countries (2013-2020),Nuclear heat,2017,"210,725.535"
4087,Euro area - 19 countries  (from 2015),Nuclear heat,2017,"161,302.250"
4088,Belgium,Nuclear heat,2017,"11,002.580"
4089,Bulgaria,Nuclear heat,2017,"3,940.700"
4090,Czechia,Nuclear heat,2017,"7,016.777"
4091,Denmark,Nuclear heat,2017,0.000
4092,Germany (until 1990 former territory of the FRG),Nuclear heat,2017,"19,654.700"
4093,Estonia,Nuclear heat,2017,0.000
4094,Ireland,Nuclear heat,2017,0.000
4095,Greece,Nuclear heat,2017,0.000
4096,Spain,Nuclear heat,2017,"15,131.490"
4097,France,Nuclear heat,2017,"103,860.740"
4098,Croatia,Nuclear heat,2017,0.000
4099,Italy,Nuclear heat,2017,0.000
4100,Cyprus,Nuclear heat,2017,0.000
4101,Latvia,Nuclear heat,2017,0.000
4102,Lithuania,Nuclear heat,2017,0.000
4103,Luxembourg,Nuclear heat,2017,0.000
4104,Hungary,Nuclear heat,2017,"4,084.000"
4105,Malta,Nuclear heat,2017,0.000
4106,Netherlands,Nuclear heat,2017,789.540
4107,Austria,Nuclear heat,2017,0.000
4108,Poland,Nuclear heat,2017,0.000
4109,Portugal,Nuclear heat,2017,0.000
4110,Romania,Nuclear heat,2017,"2,907.000"
4111,Slovenia,Nuclear heat,2017,"1,488.100"
4112,Slovakia,Nuclear heat,2017,"3,985.000"
4113,Finland,Nuclear heat,2017,"5,390.100"
4114,Sweden,Nuclear heat,2017,"16,351.000"
4115,Iceland,Nuclear heat,2017,0.000
4116,Norway,Nuclear heat,2017,0.000
4117,United Kingdom,Nuclear heat,2017,"15,123.808"
4118,Montenegro,Nuclear heat,2017,0.000
4119,North Macedonia,Nuclear heat,2017,0.000
4120,Albania,Nuclear heat,2017,0.000
4121,Serbia,Nuclear heat,2017,0.000
4122,Turkey,Nuclear heat,2017,0.000
4123,Bosnia and Herzegovina,Nuclear heat,2017,0.000
4124,Kosovo (under United Nations Security Council Resolution 1244/99),Nuclear heat,2017,0.000
4125,Moldova,Nuclear heat,2017,0.000
4126,Ukraine,Nuclear heat,2017,"22,528.183"
4127,Georgia,Nuclear heat,2017,0.000
4128,European Union - 27 countries (from 2020),Total,2018,"1,438,811.612"
4129,European Union - 28 countries (2013-2020),Total,2018,"1,612,836.004"
4130,Euro area - 19 countries  (from 2015),Total,2018,"1,135,571.731"
4131,Belgium,Total,2018,"53,472.629"
4132,Bulgaria,Total,2018,"18,746.907"
4133,Czechia,Total,2018,"43,229.004"
4134,Denmark,Total,2018,"16,898.763"
4135,Germany (until 1990 former territory of the FRG),Total,2018,"305,220.815"
4136,Estonia,Total,2018,"6,109.355"
4137,Ireland,Total,2018,"13,854.042"
4138,Greece,Total,2018,"22,748.616"
4139,Spain,Total,2018,"125,788.773"
4140,France,Total,2018,"248,871.349"
4141,Croatia,Total,2018,"8,491.701"
4142,Italy,Total,2018,"153,154.765"
4143,Cyprus,Total,2018,"2,308.403"
4144,Latvia,Total,2018,"4,639.996"
4145,Lithuania,Total,2018,"7,707.013"
4146,Luxembourg,Total,2018,"3,890.522"
4147,Hungary,Total,2018,"26,426.290"
4148,Malta,Total,2018,690.259
4149,Netherlands,Total,2018,"73,365.703"
4150,Austria,Total,2018,"33,175.753"
4151,Poland,Total,2018,"105,873.553"
4152,Portugal,Total,2018,"22,661.457"
4153,Romania,Total,2018,"33,454.778"
4154,Slovenia,Total,2018,"6,805.061"
4155,Slovakia,Total,2018,"16,998.022"
4156,Finland,Total,2018,"34,109.198"
4157,Sweden,Total,2018,"50,118.885"
4158,Iceland,Total,2018,"6,137.130"
4159,Norway,Total,2018,"30,779.393"
4160,United Kingdom,Total,2018,"174,024.392"
4161,Montenegro,Total,2018,"1,050.357"
4162,North Macedonia,Total,2018,"2,568.999"
4163,Albania,Total,2018,"2,346.364"
4164,Serbia,Total,2018,"15,387.931"
4165,Turkey,Total,2018,"144,184.845"
4166,Bosnia and Herzegovina,Total,2018,"7,470.571"
4167,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2018,"2,581.860"
4168,Moldova,Total,2018,"2,946.721"
4169,Ukraine,Total,2018,"93,550.622"
4170,Georgia,Total,2018,"4,851.522"
4171,European Union - 27 countries (from 2020),Solid fossil fuels,2018,"210,465.160"
4172,European Union - 28 countries (2013-2020),Solid fossil fuels,2018,"218,655.463"
4173,Euro area - 19 countries  (from 2015),Solid fossil fuels,2018,"128,646.181"
4174,Belgium,Solid fossil fuels,2018,"3,106.587"
4175,Bulgaria,Solid fossil fuels,2018,"5,633.718"
4176,Czechia,Solid fossil fuels,2018,"15,815.285"
4177,Denmark,Solid fossil fuels,2018,"1,562.979"
4178,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2018,"69,738.592"
4179,Estonia,Solid fossil fuels,2018,16.743
4180,Ireland,Solid fossil fuels,2018,815.682
4181,Greece,Solid fossil fuels,2018,"4,564.069"
4182,Spain,Solid fossil fuels,2018,"11,521.899"
4183,France,Solid fossil fuels,2018,"9,148.170"
4184,Croatia,Solid fossil fuels,2018,366.355
4185,Italy,Solid fossil fuels,2018,"8,538.161"
4186,Cyprus,Solid fossil fuels,2018,13.614
4187,Latvia,Solid fossil fuels,2018,45.233
4188,Lithuania,Solid fossil fuels,2018,172.912
4189,Luxembourg,Solid fossil fuels,2018,42.131
4190,Hungary,Solid fossil fuels,2018,"2,132.272"
4191,Malta,Solid fossil fuels,2018,0.000
4192,Netherlands,Solid fossil fuels,2018,"8,264.854"
4193,Austria,Solid fossil fuels,2018,"2,739.549"
4194,Poland,Solid fossil fuels,2018,"49,250.079"
4195,Portugal,Solid fossil fuels,2018,"2,696.205"
4196,Romania,Solid fossil fuels,2018,"5,046.953"
4197,Slovenia,Solid fossil fuels,2018,"1,131.466"
4198,Slovakia,Solid fossil fuels,2018,"3,339.007"
4199,Finland,Solid fossil fuels,2018,"2,751.307"
4200,Sweden,Solid fossil fuels,2018,"2,011.338"
4201,Iceland,Solid fossil fuels,2018,112.578
4202,Norway,Solid fossil fuels,2018,823.223
4203,United Kingdom,Solid fossil fuels,2018,"8,190.303"
4204,Montenegro,Solid fossil fuels,2018,356.401
4205,North Macedonia,Solid fossil fuels,2018,840.246
4206,Albania,Solid fossil fuels,2018,223.423
4207,Serbia,Solid fossil fuels,2018,"7,548.933"
4208,Turkey,Solid fossil fuels,2018,"40,824.691"
4209,Bosnia and Herzegovina,Solid fossil fuels,2018,"4,230.078"
4210,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2018,"1,434.162"
4211,Moldova,Solid fossil fuels,2018,82.784
4212,Ukraine,Solid fossil fuels,2018,"27,957.212"
4213,Georgia,Solid fossil fuels,2018,302.559
4214,European Union - 27 countries (from 2020),Manufactured gases,2018,0.0
4215,European Union - 28 countries (2013-2020),Manufactured gases,2018,0.0
4216,Euro area - 19 countries  (from 2015),Manufactured gases,2018,0.0
4217,Belgium,Manufactured gases,2018,0.0
4218,Bulgaria,Manufactured gases,2018,0.0
4219,Czechia,Manufactured gases,2018,0.0
4220,Denmark,Manufactured gases,2018,0.0
4221,Germany (until 1990 former territory of the FRG),Manufactured gases,2018,0.0
4222,Estonia,Manufactured gases,2018,0.0
4223,Ireland,Manufactured gases,2018,0.0
4224,Greece,Manufactured gases,2018,0.0
4225,Spain,Manufactured gases,2018,0.0
4226,France,Manufactured gases,2018,0.0
4227,Croatia,Manufactured gases,2018,0.0
4228,Italy,Manufactured gases,2018,0.0
4229,Cyprus,Manufactured gases,2018,0.0
4230,Latvia,Manufactured gases,2018,0.0
4231,Lithuania,Manufactured gases,2018,0.0
4232,Luxembourg,Manufactured gases,2018,0.0
4233,Hungary,Manufactured gases,2018,0.0
4234,Malta,Manufactured gases,2018,0.0
4235,Netherlands,Manufactured gases,2018,0.0
4236,Austria,Manufactured gases,2018,0.0
4237,Poland,Manufactured gases,2018,0.0
4238,Portugal,Manufactured gases,2018,0.0
4239,Romania,Manufactured gases,2018,0.0
4240,Slovenia,Manufactured gases,2018,0.0
4241,Slovakia,Manufactured gases,2018,0.0
4242,Finland,Manufactured gases,2018,0.0
4243,Sweden,Manufactured gases,2018,0.0
4244,Iceland,Manufactured gases,2018,0.0
4245,Norway,Manufactured gases,2018,0.0
4246,United Kingdom,Manufactured gases,2018,0.0
4247,Montenegro,Manufactured gases,2018,0.0
4248,North Macedonia,Manufactured gases,2018,0.0
4249,Albania,Manufactured gases,2018,0.0
4250,Serbia,Manufactured gases,2018,0.0
4251,Turkey,Manufactured gases,2018,0.0
4252,Bosnia and Herzegovina,Manufactured gases,2018,0.0
4253,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2018,0.0
4254,Moldova,Manufactured gases,2018,0.0
4255,Ukraine,Manufactured gases,2018,0.0
4256,Georgia,Manufactured gases,2018,0.0
4257,European Union - 27 countries (from 2020),Peat and peat products,2018,"2,363.590"
4258,European Union - 28 countries (2013-2020),Peat and peat products,2018,"2,363.590"
4259,Euro area - 19 countries  (from 2015),Peat and peat products,2018,"2,159.028"
4260,Belgium,Peat and peat products,2018,0.000
4261,Bulgaria,Peat and peat products,2018,0.000
4262,Czechia,Peat and peat products,2018,0.000
4263,Denmark,Peat and peat products,2018,0.000
4264,Germany (until 1990 former territory of the FRG),Peat and peat products,2018,0.000
4265,Estonia,Peat and peat products,2018,33.923
4266,Ireland,Peat and peat products,2018,607.421
4267,Greece,Peat and peat products,2018,0.000
4268,Spain,Peat and peat products,2018,0.000
4269,France,Peat and peat products,2018,0.000
4270,Croatia,Peat and peat products,2018,0.000
4271,Italy,Peat and peat products,2018,0.000
4272,Cyprus,Peat and peat products,2018,0.000
4273,Latvia,Peat and peat products,2018,2.804
4274,Lithuania,Peat and peat products,2018,37.038
4275,Luxembourg,Peat and peat products,2018,0.000
4276,Hungary,Peat and peat products,2018,0.000
4277,Malta,Peat and peat products,2018,0.000
4278,Netherlands,Peat and peat products,2018,0.000
4279,Austria,Peat and peat products,2018,0.000
4280,Poland,Peat and peat products,2018,0.000
4281,Portugal,Peat and peat products,2018,0.000
4282,Romania,Peat and peat products,2018,14.854
4283,Slovenia,Peat and peat products,2018,0.000
4284,Slovakia,Peat and peat products,2018,0.000
4285,Finland,Peat and peat products,2018,"1,477.842"
4286,Sweden,Peat and peat products,2018,189.708
4287,Iceland,Peat and peat products,2018,0.000
4288,Norway,Peat and peat products,2018,0.000
4289,United Kingdom,Peat and peat products,2018,0.000
4290,Montenegro,Peat and peat products,2018,0.000
4291,North Macedonia,Peat and peat products,2018,0.000
4292,Albania,Peat and peat products,2018,0.000
4293,Serbia,Peat and peat products,2018,0.000
4294,Turkey,Peat and peat products,2018,0.000
4295,Bosnia and Herzegovina,Peat and peat products,2018,0.000
4296,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2018,0.000
4297,Moldova,Peat and peat products,2018,0.000
4298,Ukraine,Peat and peat products,2018,97.515
4299,Georgia,Peat and peat products,2018,0.000
4300,European Union - 27 countries (from 2020),Oil shale and oil sands	,2018,"4,541.548"
4301,European Union - 28 countries (2013-2020),Oil shale and oil sands	,2018,"4,541.548"
4302,Euro area - 19 countries  (from 2015),Oil shale and oil sands	,2018,"4,541.548"
4303,Belgium,Oil shale and oil sands	,2018,0.000
4304,Bulgaria,Oil shale and oil sands	,2018,0.000
4305,Czechia,Oil shale and oil sands	,2018,0.000
4306,Denmark,Oil shale and oil sands	,2018,0.000
4307,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2018,0.000
4308,Estonia,Oil shale and oil sands	,2018,"4,541.548"
4309,Ireland,Oil shale and oil sands	,2018,0.000
4310,Greece,Oil shale and oil sands	,2018,0.000
4311,Spain,Oil shale and oil sands	,2018,0.000
4312,France,Oil shale and oil sands	,2018,0.000
4313,Croatia,Oil shale and oil sands	,2018,0.000
4314,Italy,Oil shale and oil sands	,2018,0.000
4315,Cyprus,Oil shale and oil sands	,2018,0.000
4316,Latvia,Oil shale and oil sands	,2018,0.000
4317,Lithuania,Oil shale and oil sands	,2018,0.000
4318,Luxembourg,Oil shale and oil sands	,2018,0.000
4319,Hungary,Oil shale and oil sands	,2018,0.000
4320,Malta,Oil shale and oil sands	,2018,0.000
4321,Netherlands,Oil shale and oil sands	,2018,0.000
4322,Austria,Oil shale and oil sands	,2018,0.000
4323,Poland,Oil shale and oil sands	,2018,0.000
4324,Portugal,Oil shale and oil sands	,2018,0.000
4325,Romania,Oil shale and oil sands	,2018,0.000
4326,Slovenia,Oil shale and oil sands	,2018,0.000
4327,Slovakia,Oil shale and oil sands	,2018,0.000
4328,Finland,Oil shale and oil sands	,2018,0.000
4329,Sweden,Oil shale and oil sands	,2018,0.000
4330,Iceland,Oil shale and oil sands	,2018,0.000
4331,Norway,Oil shale and oil sands	,2018,0.000
4332,United Kingdom,Oil shale and oil sands	,2018,0.000
4333,Montenegro,Oil shale and oil sands	,2018,0.000
4334,North Macedonia,Oil shale and oil sands	,2018,0.000
4335,Albania,Oil shale and oil sands	,2018,0.000
4336,Serbia,Oil shale and oil sands	,2018,0.000
4337,Turkey,Oil shale and oil sands	,2018,0.000
4338,Bosnia and Herzegovina,Oil shale and oil sands	,2018,0.000
4339,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2018,0.000
4340,Moldova,Oil shale and oil sands	,2018,0.000
4341,Ukraine,Oil shale and oil sands	,2018,0.000
4342,Georgia,Oil shale and oil sands	,2018,0.000
4343,European Union - 27 countries (from 2020),Natural gas,2018,"324,819.766"
4344,European Union - 28 countries (2013-2020),Natural gas,2018,"392,894.811"
4345,Euro area - 19 countries  (from 2015),Natural gas,2018,"275,047.957"
4346,Belgium,Natural gas,2018,"15,011.983"
4347,Bulgaria,Natural gas,2018,"2,612.142"
4348,Czechia,Natural gas,2018,"6,819.105"
4349,Denmark,Natural gas,2018,"2,707.453"
4350,Germany (until 1990 former territory of the FRG),Natural gas,2018,"73,552.197"
4351,Estonia,Natural gas,2018,413.613
4352,Ireland,Natural gas,2018,"4,487.602"
4353,Greece,Natural gas,2018,"4,117.235"
4354,Spain,Natural gas,2018,"27,080.954"
4355,France,Natural gas,2018,"36,834.380"
4356,Croatia,Natural gas,2018,"2,292.207"
4357,Italy,Natural gas,2018,"59,513.398"
4358,Cyprus,Natural gas,2018,0.000
4359,Latvia,Natural gas,2018,"1,169.043"
