,country,product_type,year,1K_tonne_oil_equivalent
3474,North Macedonia,Peat and peat products,2017,0.0
3475,Albania,Peat and peat products,2017,0.0
3476,Serbia,Peat and peat products,2017,0.0
3477,Turkey,Peat and peat products,2017,0.0
3478,Bosnia and Herzegovina,Peat and peat products,2017,0.0
3479,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2017,0.0
3480,Moldova,Peat and peat products,2017,0.0
3481,Ukraine,Peat and peat products,2017,124.103
3482,Georgia,Peat and peat products,2017,0.0
3483,European Union - 27 countries (from 2020),Oil shale and oil sands	,2017,19.062
3484,European Union - 28 countries (2013-2020),Oil shale and oil sands	,2017,19.062
3485,Euro area - 19 countries  (from 2015),Oil shale and oil sands	,2017,19.062
3486,Belgium,Oil shale and oil sands	,2017,0.0
3487,Bulgaria,Oil shale and oil sands	,2017,0.0
3488,Czechia,Oil shale and oil sands	,2017,0.0
3489,Denmark,Oil shale and oil sands	,2017,0.0
3490,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2017,0.0
3491,Estonia,Oil shale and oil sands	,2017,19.062
3492,Ireland,Oil shale and oil sands	,2017,0.0
3493,Greece,Oil shale and oil sands	,2017,0.0
3494,Spain,Oil shale and oil sands	,2017,0.0
3495,France,Oil shale and oil sands	,2017,0.0
3496,Croatia,Oil shale and oil sands	,2017,0.0
3497,Italy,Oil shale and oil sands	,2017,0.0
3498,Cyprus,Oil shale and oil sands	,2017,0.0
3499,Latvia,Oil shale and oil sands	,2017,0.0
3500,Lithuania,Oil shale and oil sands	,2017,0.0
3501,Luxembourg,Oil shale and oil sands	,2017,0.0
3502,Hungary,Oil shale and oil sands	,2017,0.0
3503,Malta,Oil shale and oil sands	,2017,0.0
3504,Netherlands,Oil shale and oil sands	,2017,0.0
3505,Austria,Oil shale and oil sands	,2017,0.0
3506,Poland,Oil shale and oil sands	,2017,0.0
3507,Portugal,Oil shale and oil sands	,2017,0.0
3508,Romania,Oil shale and oil sands	,2017,0.0
3509,Slovenia,Oil shale and oil sands	,2017,0.0
3510,Slovakia,Oil shale and oil sands	,2017,0.0
3511,Finland,Oil shale and oil sands	,2017,0.0
3512,Sweden,Oil shale and oil sands	,2017,0.0
3513,Iceland,Oil shale and oil sands	,2017,0.0
3514,Norway,Oil shale and oil sands	,2017,0.0
3515,United Kingdom,Oil shale and oil sands	,2017,0.0
3516,Montenegro,Oil shale and oil sands	,2017,0.0
3517,North Macedonia,Oil shale and oil sands	,2017,0.0
3518,Albania,Oil shale and oil sands	,2017,0.0
3519,Serbia,Oil shale and oil sands	,2017,0.0
3520,Turkey,Oil shale and oil sands	,2017,0.0
3521,Bosnia and Herzegovina,Oil shale and oil sands	,2017,0.0
3522,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2017,0.0
3523,Moldova,Oil shale and oil sands	,2017,0.0
3524,Ukraine,Oil shale and oil sands	,2017,0.0
3525,Georgia,Oil shale and oil sands	,2017,0.0
3526,European Union - 27 countries (from 2020),Natural gas,2017,"201,634.313"
3527,European Union - 28 countries (2013-2020),Natural gas,2017,"239,444.378"
3528,Euro area - 19 countries  (from 2015),Natural gas,2017,"171,183.758"
3529,Belgium,Natural gas,2017,"9,433.029"
3530,Bulgaria,Natural gas,2017,"1,352.741"
3531,Czechia,Natural gas,2017,"5,529.428"
3532,Denmark,Natural gas,2017,"1,596.012"
3533,Germany (until 1990 former territory of the FRG),Natural gas,2017,"52,772.205"
3534,Estonia,Natural gas,2017,228.974
3535,Ireland,Natural gas,2017,"1,817.524"
3536,Greece,Natural gas,2017,846.616
3537,Spain,Natural gas,2017,"13,485.982"
3538,France,Natural gas,2017,"29,262.621"
3539,Croatia,Natural gas,2017,"1,081.412"
3540,Italy,Natural gas,2017,"33,921.458"
3541,Cyprus,Natural gas,2017,0.000
3542,Latvia,Natural gas,2017,328.006
3543,Lithuania,Natural gas,2017,569.827
3544,Luxembourg,Natural gas,2017,623.561
3545,Hungary,Natural gas,2017,"5,709.351"
3546,Malta,Natural gas,2017,0.000
3547,Netherlands,Natural gas,2017,"17,381.460"
3548,Austria,Natural gas,2017,"4,786.540"
3549,Poland,Natural gas,2017,"9,185.450"
3550,Portugal,Natural gas,2017,"1,740.837"
3551,Romania,Natural gas,2017,"5,640.438"
3552,Slovenia,Natural gas,2017,610.331
3553,Slovakia,Natural gas,2017,"2,749.549"
3554,Finland,Natural gas,2017,625.238
3555,Sweden,Natural gas,2017,355.723
3556,Iceland,Natural gas,2017,0.000
3557,Norway,Natural gas,2017,431.225
3558,United Kingdom,Natural gas,2017,"37,810.065"
3559,Montenegro,Natural gas,2017,0.000
3560,North Macedonia,Natural gas,2017,44.088
3561,Albania,Natural gas,2017,13.470
3562,Serbia,Natural gas,2017,943.221
3563,Turkey,Natural gas,2017,"24,763.110"
3564,Bosnia and Herzegovina,Natural gas,2017,148.776
3565,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2017,0.000
3566,Moldova,Natural gas,2017,385.912
3567,Ukraine,Natural gas,2017,"13,802.721"
3568,Georgia,Natural gas,2017,"1,329.130"
3569,European Union - 27 countries (from 2020),Oil and petroleum products,2017,"345,819.321"
3570,European Union - 28 countries (2013-2020),Oil and petroleum products,2017,"394,840.052"
3571,Euro area - 19 countries  (from 2015),Oil and petroleum products,2017,"283,382.820"
3572,Belgium,Oil and petroleum products,2017,"13,268.626"
3573,Bulgaria,Oil and petroleum products,2017,"3,370.154"
3574,Czechia,Oil and petroleum products,2017,"6,634.261"
3575,Denmark,Oil and petroleum products,2017,"5,138.404"
3576,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2017,"73,663.022"
3577,Estonia,Oil and petroleum products,2017,987.340
3578,Ireland,Oil and petroleum products,2017,"5,773.320"
3579,Greece,Oil and petroleum products,2017,"8,329.243"
3580,Spain,Oil and petroleum products,2017,"38,805.804"
3581,France,Oil and petroleum products,2017,"55,854.074"
3582,Croatia,Oil and petroleum products,2017,"2,849.914"
3583,Italy,Oil and petroleum products,2017,"38,265.108"
3584,Cyprus,Oil and petroleum products,2017,999.544
3585,Latvia,Oil and petroleum products,2017,"1,340.077"
3586,Lithuania,Oil and petroleum products,2017,"2,004.672"
3587,Luxembourg,Oil and petroleum products,2017,"2,147.421"
3588,Hungary,Oil and petroleum products,2017,"5,300.686"
3589,Malta,Oil and petroleum products,2017,269.152
3590,Netherlands,Oil and petroleum products,2017,"14,122.846"
3591,Austria,Oil and petroleum products,2017,"9,487.331"
3592,Poland,Oil and petroleum products,2017,"24,134.599"
3593,Portugal,Oil and petroleum products,2017,"7,061.706"
3594,Romania,Oil and petroleum products,2017,"7,571.555"
3595,Slovenia,Oil and petroleum products,2017,"2,271.029"
3596,Slovakia,Oil and petroleum products,2017,"2,639.564"
3597,Finland,Oil and petroleum products,2017,"6,092.941"
3598,Sweden,Oil and petroleum products,2017,"7,436.928"
3599,Iceland,Oil and petroleum products,2017,549.655
3600,Norway,Oil and petroleum products,2017,"5,463.578"
3601,United Kingdom,Oil and petroleum products,2017,"49,020.731"
3602,Montenegro,Oil and petroleum products,2017,309.882
3603,North Macedonia,Oil and petroleum products,2017,910.731
3604,Albania,Oil and petroleum products,2017,"1,176.753"
3605,Serbia,Oil and petroleum products,2017,"2,653.926"
3606,Turkey,Oil and petroleum products,2017,"36,218.259"
3607,Bosnia and Herzegovina,Oil and petroleum products,2017,"1,475.349"
3608,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2017,669.740
3609,Moldova,Oil and petroleum products,2017,837.963
3610,Ukraine,Oil and petroleum products,2017,"9,025.891"
3611,Georgia,Oil and petroleum products,2017,"1,184.224"
3612,European Union - 27 countries (from 2020),Renewables and biofuels	,2017,"97,704.798"
3613,European Union - 28 countries (2013-2020),Renewables and biofuels	,2017,"102,709.623"
3614,Euro area - 19 countries  (from 2015),Renewables and biofuels	,2017,"70,490.223"
3615,Belgium,Renewables and biofuels	,2017,"1,949.107"
3616,Bulgaria,Renewables and biofuels	,2017,"1,378.638"
3617,Czechia,Renewables and biofuels	,2017,"2,931.386"
3618,Denmark,Renewables and biofuels	,2017,"1,704.558"
3619,Germany (until 1990 former territory of the FRG),Renewables and biofuels	,2017,"15,779.610"
3620,Estonia,Renewables and biofuels	,2017,435.600
3621,Ireland,Renewables and biofuels	,2017,461.360
3622,Greece,Renewables and biofuels	,2017,"1,657.662"
3623,Spain,Renewables and biofuels	,2017,"6,425.917"
3624,France,Renewables and biofuels	,2017,"14,344.858"
3625,Croatia,Renewables and biofuels	,2017,"1,168.848"
3626,Italy,Renewables and biofuels	,2017,"11,312.725"
3627,Cyprus,Renewables and biofuels	,2017,135.657
3628,Latvia,Renewables and biofuels	,2017,981.667
3629,Lithuania,Renewables and biofuels	,2017,693.180
3630,Luxembourg,Renewables and biofuels	,2017,166.189
3631,Hungary,Renewables and biofuels	,2017,"2,094.514"
3632,Malta,Renewables and biofuels	,2017,23.998
3633,Netherlands,Renewables and biofuels	,2017,"1,411.771"
3634,Austria,Renewables and biofuels	,2017,"4,301.873"
3635,Poland,Renewables and biofuels	,2017,"5,951.395"
3636,Portugal,Renewables and biofuels	,2017,"2,775.565"
3637,Romania,Renewables and biofuels	,2017,"3,778.585"
3638,Slovenia,Renewables and biofuels	,2017,655.490
3639,Slovakia,Renewables and biofuels	,2017,598.816
3640,Finland,Renewables and biofuels	,2017,"6,379.178"
3641,Sweden,Renewables and biofuels	,2017,"8,206.651"
3642,Iceland,Renewables and biofuels	,2017,117.289
3643,Norway,Renewables and biofuels	,2017,"2,006.372"
3644,United Kingdom,Renewables and biofuels	,2017,"5,004.825"
3645,Montenegro,Renewables and biofuels	,2017,163.867
3646,North Macedonia,Renewables and biofuels	,2017,231.570
3647,Albania,Renewables and biofuels	,2017,254.363
3648,Serbia,Renewables and biofuels	,2017,"1,052.034"
3649,Turkey,Renewables and biofuels	,2017,"5,210.561"
3650,Bosnia and Herzegovina,Renewables and biofuels	,2017,401.377
3651,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels	,2017,371.502
3652,Moldova,Renewables and biofuels	,2017,744.810
3653,Ukraine,Renewables and biofuels	,2017,"1,833.161"
3654,Georgia,Renewables and biofuels	,2017,382.072
3655,European Union - 27 countries (from 2020),Non-renewable waste,2017,"3,952.705"
3656,European Union - 28 countries (2013-2020),Non-renewable waste,2017,"4,078.696"
3657,Euro area - 19 countries  (from 2015),Non-renewable waste,2017,"2,744.143"
3658,Belgium,Non-renewable waste,2017,140.210
3659,Bulgaria,Non-renewable waste,2017,38.629
3660,Czechia,Non-renewable waste,2017,241.147
3661,Denmark,Non-renewable waste,2017,22.685
3662,Germany (until 1990 former territory of the FRG),Non-renewable waste,2017,"1,126.684"
3663,Estonia,Non-renewable waste,2017,16.694
3664,Ireland,Non-renewable waste,2017,56.862
3665,Greece,Non-renewable waste,2017,0.000
3666,Spain,Non-renewable waste,2017,6.962
3667,France,Non-renewable waste,2017,417.552
3668,Croatia,Non-renewable waste,2017,11.529
3669,Italy,Non-renewable waste,2017,245.146
3670,Cyprus,Non-renewable waste,2017,21.553
3671,Latvia,Non-renewable waste,2017,26.104
3672,Lithuania,Non-renewable waste,2017,0.000
3673,Luxembourg,Non-renewable waste,2017,13.810
3674,Hungary,Non-renewable waste,2017,78.891
3675,Malta,Non-renewable waste,2017,0.000
3676,Netherlands,Non-renewable waste,2017,31.567
3677,Austria,Non-renewable waste,2017,264.591
3678,Poland,Non-renewable waste,2017,722.994
3679,Portugal,Non-renewable waste,2017,95.643
3680,Romania,Non-renewable waste,2017,92.687
3681,Slovenia,Non-renewable waste,2017,39.149
3682,Slovakia,Non-renewable waste,2017,187.446
3683,Finland,Non-renewable waste,2017,54.170
3684,Sweden,Non-renewable waste,2017,0.000
3685,Iceland,Non-renewable waste,2017,0.000
3686,Norway,Non-renewable waste,2017,90.687
3687,United Kingdom,Non-renewable waste,2017,125.991
3688,Montenegro,Non-renewable waste,2017,0.000
3689,North Macedonia,Non-renewable waste,2017,0.000
3690,Albania,Non-renewable waste,2017,0.000
3691,Serbia,Non-renewable waste,2017,0.575
3692,Turkey,Non-renewable waste,2017,0.000
3693,Bosnia and Herzegovina,Non-renewable waste,2017,0.000
3694,Kosovo (under United Nations Security Council Resolution 1244/99),Non-renewable waste,2017,0.000
3695,Moldova,Non-renewable waste,2017,0.000
3696,Ukraine,Non-renewable waste,2017,0.000
3697,Georgia,Non-renewable waste,2017,0.000
3698,European Union - 27 countries (from 2020),Electricity,2017,:
3699,European Union - 28 countries (2013-2020),Electricity,2017,:
3700,Euro area - 19 countries  (from 2015),Electricity,2017,:
3701,Belgium,Electricity,2017,:
3702,Bulgaria,Electricity,2017,:
3703,Czechia,Electricity,2017,:
3704,Denmark,Electricity,2017,:
3705,Germany (until 1990 former territory of the FRG),Electricity,2017,:
3706,Estonia,Electricity,2017,:
3707,Ireland,Electricity,2017,:
3708,Greece,Electricity,2017,:
3709,Spain,Electricity,2017,:
3710,France,Electricity,2017,:
3711,Croatia,Electricity,2017,:
3712,Italy,Electricity,2017,:
3713,Cyprus,Electricity,2017,:
3714,Latvia,Electricity,2017,:
3715,Lithuania,Electricity,2017,:
3716,Luxembourg,Electricity,2017,:
3717,Hungary,Electricity,2017,:
3718,Malta,Electricity,2017,:
3719,Netherlands,Electricity,2017,:
3720,Austria,Electricity,2017,:
3721,Poland,Electricity,2017,:
3722,Portugal,Electricity,2017,:
3723,Romania,Electricity,2017,:
3724,Slovenia,Electricity,2017,:
3725,Slovakia,Electricity,2017,:
3726,Finland,Electricity,2017,:
3727,Sweden,Electricity,2017,:
3728,Iceland,Electricity,2017,:
3729,Norway,Electricity,2017,:
3730,United Kingdom,Electricity,2017,:
3731,Montenegro,Electricity,2017,:
3732,North Macedonia,Electricity,2017,:
3733,Albania,Electricity,2017,:
3734,Serbia,Electricity,2017,:
3735,Turkey,Electricity,2017,:
3736,Bosnia and Herzegovina,Electricity,2017,:
3737,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2017,:
3738,Moldova,Electricity,2017,:
3739,Ukraine,Electricity,2017,:
3740,Georgia,Electricity,2017,:
3741,European Union - 27 countries (from 2020),Heat,2017,"47,290.556"
3742,European Union - 28 countries (2013-2020),Heat,2017,"48,561.348"
3743,Euro area - 19 countries  (from 2015),Heat,2017,"29,203.190"
3744,Belgium,Heat,2017,413.660
3745,Bulgaria,Heat,2017,658.588
3746,Czechia,Heat,2017,"2,138.784"
3747,Denmark,Heat,2017,"2,565.946"
3748,Germany (until 1990 former territory of the FRG),Heat,2017,"9,752.436"
3749,Estonia,Heat,2017,475.877
3750,Ireland,Heat,2017,0.000
3751,Greece,Heat,2017,51.053
3752,Spain,Heat,2017,0.000
3753,France,Heat,2017,"3,780.413"
3754,Croatia,Heat,2017,230.804
3755,Italy,Heat,2017,"4,113.852"
3756,Cyprus,Heat,2017,1.287
3757,Latvia,Heat,2017,604.779
3758,Lithuania,Heat,2017,920.632
3759,Luxembourg,Heat,2017,59.030
3760,Hungary,Heat,2017,"1,039.362"
3761,Malta,Heat,2017,0.000
3762,Netherlands,Heat,2017,"2,140.939"
3763,Austria,Heat,2017,"1,801.457"
3764,Poland,Heat,2017,"5,817.119"
3765,Portugal,Heat,2017,205.515
3766,Romania,Heat,2017,"1,263.638"
3767,Slovenia,Heat,2017,181.056
3768,Slovakia,Heat,2017,669.366
3769,Finland,Heat,2017,"4,031.838"
3770,Sweden,Heat,2017,"4,373.125"
3771,Iceland,Heat,2017,643.600
3772,Norway,Heat,2017,490.088
3773,United Kingdom,Heat,2017,"1,270.792"
3774,Montenegro,Heat,2017,0.000
3775,North Macedonia,Heat,2017,49.931
3776,Albania,Heat,2017,0.000
3777,Serbia,Heat,2017,751.189
3778,Turkey,Heat,2017,"1,034.220"
3779,Bosnia and Herzegovina,Heat,2017,127.257
3780,Kosovo (under United Nations Security Council Resolution 1244/99),Heat,2017,14.605
3781,Moldova,Heat,2017,203.568
3782,Ukraine,Heat,2017,"7,839.615"
3783,Georgia,Heat,2017,0.000
3784,European Union - 27 countries (from 2020),Total,2018,"940,526.165"
3785,European Union - 28 countries (2013-2020),Total,2018,"1,063,109.855"
3786,Euro area - 19 countries  (from 2015),Total,2018,"743,025.104"
3787,Belgium,Total,2018,"33,177.102"
3788,Bulgaria,Total,2018,"9,749.564"
3789,Czechia,Total,2018,"24,186.067"
3790,Denmark,Total,2018,"13,838.759"
3791,Germany (until 1990 former territory of the FRG),Total,2018,"200,929.212"
3792,Estonia,Total,2018,"2,886.545"
3793,Ireland,Total,2018,"11,387.695"
3794,Greece,Total,2018,"15,152.503"
3795,Spain,Total,2018,"81,876.074"
3796,France,Total,2018,"140,557.760"
3797,Croatia,Total,2018,"6,682.495"
3798,Italy,Total,2018,"114,296.937"
3799,Cyprus,Total,2018,"1,581.273"
3800,Latvia,Total,2018,"4,024.765"
3801,Lithuania,Total,2018,"5,466.581"
3802,Luxembourg,Total,2018,"3,736.445"
3803,Hungary,Total,2018,"17,834.133"
3804,Malta,Total,2018,514.800
3805,Netherlands,Total,2018,"45,322.017"
3806,Austria,Total,2018,"26,022.735"
3807,Poland,Total,2018,"70,021.068"
3808,Portugal,Total,2018,"16,152.622"
3809,Romania,Total,2018,"23,444.791"
3810,Slovenia,Total,2018,"4,952.728"
3811,Slovakia,Total,2018,"9,911.515"
3812,Finland,Total,2018,"25,075.795"
3813,Sweden,Total,2018,"31,744.184"
3814,Iceland,Total,2018,"3,078.878"
3815,Norway,Total,2018,"19,096.116"
3816,United Kingdom,Total,2018,"122,583.690"
3817,Montenegro,Total,2018,729.633
3818,North Macedonia,Total,2018,"1,833.160"
3819,Albania,Total,2018,"2,119.114"
3820,Serbia,Total,2018,"8,435.035"
3821,Turkey,Total,2018,"98,632.997"
3822,Bosnia and Herzegovina,Total,2018,"4,211.931"
3823,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2018,"1,471.026"
3824,Moldova,Total,2018,"2,702.596"
3825,Ukraine,Total,2018,"48,417.734"
3826,Georgia,Total,2018,"4,070.484"
3827,European Union - 27 countries (from 2020),Solid fossil fuels,2018,"22,572.192"
3828,European Union - 28 countries (2013-2020),Solid fossil fuels,2018,"24,276.386"
3829,Euro area - 19 countries  (from 2015),Solid fossil fuels,2018,"8,444.508"
3830,Belgium,Solid fossil fuels,2018,504.827
3831,Bulgaria,Solid fossil fuels,2018,355.306
3832,Czechia,Solid fossil fuels,2018,"1,650.401"
3833,Denmark,Solid fossil fuels,2018,133.570
3834,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2018,"3,758.459"
3835,Estonia,Solid fossil fuels,2018,26.273
3836,Ireland,Solid fossil fuels,2018,325.715
3837,Greece,Solid fossil fuels,2018,281.631
3838,Spain,Solid fossil fuels,2018,478.760
3839,France,Solid fossil fuels,2018,"1,175.458"
3840,Croatia,Solid fossil fuels,2018,68.846
3841,Italy,Solid fossil fuels,2018,623.279
3842,Cyprus,Solid fossil fuels,2018,13.614
3843,Latvia,Solid fossil fuels,2018,41.554
3844,Lithuania,Solid fossil fuels,2018,171.232
3845,Luxembourg,Solid fossil fuels,2018,42.130
3846,Hungary,Solid fossil fuels,2018,223.456
3847,Malta,Solid fossil fuels,2018,0.000
3848,Netherlands,Solid fossil fuels,2018,101.010
3849,Austria,Solid fossil fuels,2018,296.191
3850,Poland,Solid fossil fuels,2018,"10,708.130"
3851,Portugal,Solid fossil fuels,2018,10.150
3852,Romania,Solid fossil fuels,2018,617.168
3853,Slovenia,Solid fossil fuels,2018,41.108
3854,Slovakia,Solid fossil fuels,2018,424.979
3855,Finland,Solid fossil fuels,2018,128.138
3856,Sweden,Solid fossil fuels,2018,370.807
3857,Iceland,Solid fossil fuels,2018,0.000
3858,Norway,Solid fossil fuels,2018,462.767
3859,United Kingdom,Solid fossil fuels,2018,"1,704.194"
3860,Montenegro,Solid fossil fuels,2018,6.572
3861,North Macedonia,Solid fossil fuels,2018,112.790
3862,Albania,Solid fossil fuels,2018,223.424
3863,Serbia,Solid fossil fuels,2018,511.988
3864,Turkey,Solid fossil fuels,2018,"9,659.516"
3865,Bosnia and Herzegovina,Solid fossil fuels,2018,278.851
3866,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2018,18.092
3867,Moldova,Solid fossil fuels,2018,81.524
3868,Ukraine,Solid fossil fuels,2018,"3,973.636"
3869,Georgia,Solid fossil fuels,2018,293.700
3870,European Union - 27 countries (from 2020),Manufactured gases,2018,"5,186.269"
3871,European Union - 28 countries (2013-2020),Manufactured gases,2018,"5,252.601"
3872,Euro area - 19 countries  (from 2015),Manufactured gases,2018,"4,049.944"
3873,Belgium,Manufactured gases,2018,173.145
3874,Bulgaria,Manufactured gases,2018,0.000
3875,Czechia,Manufactured gases,2018,321.646
3876,Denmark,Manufactured gases,2018,0.000
3877,Germany (until 1990 former territory of the FRG),Manufactured gases,2018,"2,494.077"
3878,Estonia,Manufactured gases,2018,0.000
3879,Ireland,Manufactured gases,2018,0.000
3880,Greece,Manufactured gases,2018,0.000
3881,Spain,Manufactured gases,2018,82.294
3882,France,Manufactured gases,2018,0.000
3883,Croatia,Manufactured gases,2018,0.000
3884,Italy,Manufactured gases,2018,131.622
3885,Cyprus,Manufactured gases,2018,0.000
3886,Latvia,Manufactured gases,2018,0.000
3887,Lithuania,Manufactured gases,2018,0.000
3888,Luxembourg,Manufactured gases,2018,0.000
3889,Hungary,Manufactured gases,2018,31.857
3890,Malta,Manufactured gases,2018,0.000
3891,Netherlands,Manufactured gases,2018,499.957
3892,Austria,Manufactured gases,2018,88.126
3893,Poland,Manufactured gases,2018,469.239
3894,Portugal,Manufactured gases,2018,0.000
3895,Romania,Manufactured gases,2018,148.013
3896,Slovenia,Manufactured gases,2018,0.000
3897,Slovakia,Manufactured gases,2018,441.218
3898,Finland,Manufactured gases,2018,139.505
3899,Sweden,Manufactured gases,2018,165.570
3900,Iceland,Manufactured gases,2018,0.000
3901,Norway,Manufactured gases,2018,66.519
3902,United Kingdom,Manufactured gases,2018,66.332
3903,Montenegro,Manufactured gases,2018,0.000
3904,North Macedonia,Manufactured gases,2018,0.000
3905,Albania,Manufactured gases,2018,0.000
3906,Serbia,Manufactured gases,2018,19.082
3907,Turkey,Manufactured gases,2018,360.600
3908,Bosnia and Herzegovina,Manufactured gases,2018,110.215
3909,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2018,0.000
3910,Moldova,Manufactured gases,2018,0.000
3911,Ukraine,Manufactured gases,2018,"1,797.564"
3912,Georgia,Manufactured gases,2018,0.000
3913,European Union - 27 countries (from 2020),Peat and peat products,2018,462.112
3914,European Union - 28 countries (2013-2020),Peat and peat products,2018,462.112
3915,Euro area - 19 countries  (from 2015),Peat and peat products,2018,444.16
3916,Belgium,Peat and peat products,2018,0.0
3917,Bulgaria,Peat and peat products,2018,0.0
3918,Czechia,Peat and peat products,2018,0.0
3919,Denmark,Peat and peat products,2018,0.0
3920,Germany (until 1990 former territory of the FRG),Peat and peat products,2018,0.0
3921,Estonia,Peat and peat products,2018,0.0
3922,Ireland,Peat and peat products,2018,196.957
3923,Greece,Peat and peat products,2018,0.0
3924,Spain,Peat and peat products,2018,0.0
3925,France,Peat and peat products,2018,0.0
3926,Croatia,Peat and peat products,2018,0.0
3927,Italy,Peat and peat products,2018,0.0
3928,Cyprus,Peat and peat products,2018,0.0
3929,Latvia,Peat and peat products,2018,0.758
3930,Lithuania,Peat and peat products,2018,28.072
3931,Luxembourg,Peat and peat products,2018,0.0
3932,Hungary,Peat and peat products,2018,0.0
3933,Malta,Peat and peat products,2018,0.0
3934,Netherlands,Peat and peat products,2018,0.0
3935,Austria,Peat and peat products,2018,0.0
3936,Poland,Peat and peat products,2018,0.0
3937,Portugal,Peat and peat products,2018,0.0
3938,Romania,Peat and peat products,2018,14.857
3939,Slovenia,Peat and peat products,2018,0.0
3940,Slovakia,Peat and peat products,2018,0.0
3941,Finland,Peat and peat products,2018,218.373
3942,Sweden,Peat and peat products,2018,3.095
3943,Iceland,Peat and peat products,2018,0.0
3944,Norway,Peat and peat products,2018,0.0
3945,United Kingdom,Peat and peat products,2018,0.0
3946,Montenegro,Peat and peat products,2018,0.0
3947,North Macedonia,Peat and peat products,2018,0.0
3948,Albania,Peat and peat products,2018,0.0
3949,Serbia,Peat and peat products,2018,0.0
3950,Turkey,Peat and peat products,2018,0.0
3951,Bosnia and Herzegovina,Peat and peat products,2018,0.0
3952,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2018,0.0
3953,Moldova,Peat and peat products,2018,0.0
3954,Ukraine,Peat and peat products,2018,109.122
3955,Georgia,Peat and peat products,2018,0.0
3956,European Union - 27 countries (from 2020),Oil shale and oil sands	,2018,22.013
3957,European Union - 28 countries (2013-2020),Oil shale and oil sands	,2018,22.013
3958,Euro area - 19 countries  (from 2015),Oil shale and oil sands	,2018,22.013
3959,Belgium,Oil shale and oil sands	,2018,0.0
3960,Bulgaria,Oil shale and oil sands	,2018,0.0
3961,Czechia,Oil shale and oil sands	,2018,0.0
3962,Denmark,Oil shale and oil sands	,2018,0.0
3963,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2018,0.0
3964,Estonia,Oil shale and oil sands	,2018,22.013
3965,Ireland,Oil shale and oil sands	,2018,0.0
3966,Greece,Oil shale and oil sands	,2018,0.0
3967,Spain,Oil shale and oil sands	,2018,0.0
3968,France,Oil shale and oil sands	,2018,0.0
3969,Croatia,Oil shale and oil sands	,2018,0.0
3970,Italy,Oil shale and oil sands	,2018,0.0
3971,Cyprus,Oil shale and oil sands	,2018,0.0
3972,Latvia,Oil shale and oil sands	,2018,0.0
3973,Lithuania,Oil shale and oil sands	,2018,0.0
3974,Luxembourg,Oil shale and oil sands	,2018,0.0
3975,Hungary,Oil shale and oil sands	,2018,0.0
3976,Malta,Oil shale and oil sands	,2018,0.0
3977,Netherlands,Oil shale and oil sands	,2018,0.0
3978,Austria,Oil shale and oil sands	,2018,0.0
3979,Poland,Oil shale and oil sands	,2018,0.0
3980,Portugal,Oil shale and oil sands	,2018,0.0
3981,Romania,Oil shale and oil sands	,2018,0.0
3982,Slovenia,Oil shale and oil sands	,2018,0.0
3983,Slovakia,Oil shale and oil sands	,2018,0.0
3984,Finland,Oil shale and oil sands	,2018,0.0
3985,Sweden,Oil shale and oil sands	,2018,0.0
3986,Iceland,Oil shale and oil sands	,2018,0.0
3987,Norway,Oil shale and oil sands	,2018,0.0
3988,United Kingdom,Oil shale and oil sands	,2018,0.0
3989,Montenegro,Oil shale and oil sands	,2018,0.0
3990,North Macedonia,Oil shale and oil sands	,2018,0.0
3991,Albania,Oil shale and oil sands	,2018,0.0
3992,Serbia,Oil shale and oil sands	,2018,0.0
3993,Turkey,Oil shale and oil sands	,2018,0.0
3994,Bosnia and Herzegovina,Oil shale and oil sands	,2018,0.0
3995,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2018,0.0
3996,Moldova,Oil shale and oil sands	,2018,0.0
3997,Ukraine,Oil shale and oil sands	,2018,0.0
3998,Georgia,Oil shale and oil sands	,2018,0.0
3999,European Union - 27 countries (from 2020),Natural gas,2018,"201,844.760"
4000,European Union - 28 countries (2013-2020),Natural gas,2018,"241,319.473"
4001,Euro area - 19 countries  (from 2015),Natural gas,2018,"171,638.020"
4002,Belgium,Natural gas,2018,"9,499.473"
4003,Bulgaria,Natural gas,2018,"1,299.993"
4004,Czechia,Natural gas,2018,"5,166.221"
4005,Denmark,Natural gas,2018,"1,605.721"
4006,Germany (until 1990 former territory of the FRG),Natural gas,2018,"53,196.069"
4007,Estonia,Natural gas,2018,251.588
4008,Ireland,Natural gas,2018,"1,957.696"
